2024-09-27-07:32:56	15	97400383.000000000	132455533991.000000000	0.270050290	0.002910172	21.30	38.00	71629.000000000
2024-09-27-07:33:13	15	97613756.000000000	133100513988.000000000	0.270187465	0.001345862	21.30	38.00	71593.000000000
2024-09-27-07:33:29	15	97091292.000000000	132208337190.000000000	0.269963502	0.002949113	21.30	38.00	71305.000000000
2024-09-27-07:33:45	15	97314865.000000000	132305459603.000000000	0.269870337	0.002077731	21.00	38.00	71582.000000000
2024-09-27-07:34:02	15	97268779.000000000	132229688493.000000000	0.269780598	0.002596743	21.00	38.00	71555.000000000
2024-09-27-07:34:18	15	97163372.000000000	131913835580.000000000	0.269082463	0.003243832	21.00	38.00	71571.000000000
2024-09-27-07:34:34	15	97251323.000000000	132154491693.000000000	0.269900340	0.003001193	21.00	38.00	71570.000000000
2024-09-27-07:34:51	15	97269613.000000000	132188747287.000000000	0.269121056	0.002175020	21.00	38.00	71578.000000000
2024-09-27-07:35:07	15	97236461.000000000	131896412613.000000000	0.267673623	0.003238010	21.00	39.00	71687.000000000
2024-09-27-07:35:24	15	97297417.000000000	132256835875.000000000	0.269161484	0.001667090	21.00	39.00	71582.000000000
2024-09-27-07:35:40	15	97667316.000000000	132768315204.000000000	0.268873152	0.002634029	21.00	39.00	71850.000000000
2024-09-27-07:35:56	15	97318028.000000000	132131991134.000000000	0.267459004	0.002119905	21.00	39.00	71680.000000000
2024-09-27-07:36:13	15	97272501.000000000	132300043231.000000000	0.269267523	0.001864705	21.00	39.00	71523.000000000
2024-09-27-07:36:29	15	97184492.000000000	131753934754.000000000	0.268082713	0.001940494	21.00	39.00	71688.000000000
2024-09-27-07:36:45	15	96996666.000000000	131178695436.000000000	0.268121632	0.001407696	21.00	39.00	71723.000000000
2024-09-27-07:37:02	15	97417448.000000000	132194084056.000000000	0.269339789	0.002135972	21.00	39.00	71793.000000000
2024-09-27-07:37:18	15	97553699.000000000	132692464713.000000000	0.268101304	0.001770861	21.00	39.00	71724.000000000
2024-09-27-07:37:34	15	97018903.000000000	131546487817.000000000	0.268606110	0.001918783	21.00	39.00	71557.000000000
2024-09-27-07:37:51	15	96773035.000000000	131001844969.000000000	0.268917373	0.001893678	21.00	39.00	71491.000000000
2024-09-27-07:38:07	15	97019659.000000000	131514394957.000000000	0.268742918	0.001323563	21.00	39.00	71575.000000000
2024-09-27-07:38:23	15	97143536.000000000	131882014434.000000000	0.270036868	0.001154417	21.00	39.00	71558.000000000
2024-09-27-07:38:40	15	96980499.000000000	131430153631.000000000	0.270693029	0.001882256	21.00	39.00	71563.000000000
2024-09-27-07:38:56	15	96918303.000000000	131239497025.000000000	0.268915719	0.001088788	21.00	39.00	71575.000000000
2024-09-27-07:39:13	15	97163386.000000000	131782491054.000000000	0.268894926	0.001649255	21.00	39.00	71641.000000000
2024-09-27-07:39:29	15	96760029.000000000	130904615809.000000000	0.268012369	0.001177159	21.00	39.00	71523.000000000
2024-09-27-07:39:45	15	97008592.000000000	131513954152.000000000	0.268272989	0.002195614	21.00	39.00	71559.000000000
2024-09-27-07:40:02	15	96757231.000000000	130920930261.000000000	0.267524475	0.002187934	21.00	39.00	71512.000000000
2024-09-27-07:40:18	15	97032135.000000000	131549578865.000000000	0.268664037	0.002739398	21.00	39.00	71574.000000000
2024-09-27-07:40:34	15	96902357.000000000	131110471353.000000000	0.267183403	0.002278083	21.10	38.00	71624.000000000
2024-09-27-07:40:51	15	96619854.000000000	130474730158.000000000	0.267943516	0.001569370	21.10	38.00	71554.000000000
2024-09-27-07:41:07	15	97044505.000000000	131621854087.000000000	0.267639793	0.002078753	21.10	38.00	71552.000000000
2024-09-27-07:41:23	15	97260245.000000000	132183991951.000000000	0.268763212	0.001531139	21.10	38.00	71566.000000000
2024-09-27-07:41:40	15	97322869.000000000	132429567329.000000000	0.267876479	0.001847252	21.10	38.00	71525.000000000
2024-09-27-07:41:56	15	97200869.000000000	132113668153.000000000	0.268291274	0.001537400	21.00	38.00	71517.000000000
2024-09-27-07:42:13	15	97646613.000000000	133210824111.000000000	0.268986280	0.001007409	21.00	38.00	71580.000000000
2024-09-27-07:42:29	15	97138661.000000000	132342069725.000000000	0.267539825	0.001661731	21.00	38.00	71302.000000000
2024-09-27-07:42:45	15	97373047.000000000	132528607319.000000000	0.268540899	0.001931081	21.00	38.00	71546.000000000
2024-09-27-07:43:02	15	97666837.000000000	133184307707.000000000	0.269744748	0.001322305	21.00	38.00	71623.000000000
2024-09-27-07:43:18	15	97780186.000000000	133526982468.000000000	0.270366003	0.001037990	21.10	39.00	71606.000000000
2024-09-27-07:43:34	15	97410483.000000000	132734783577.000000000	0.270665999	0.001171722	21.10	39.00	71488.000000000
2024-09-27-07:43:51	15	97489856.000000000	132507560238.000000000	0.268873068	0.001989391	21.10	39.00	71728.000000000
2024-09-27-07:44:07	15	97657281.000000000	132929000385.000000000	0.270213208	0.002594834	21.10	39.00	71746.000000000
2024-09-27-07:44:23	15	97063116.000000000	132086630772.000000000	0.269929972	0.001385372	21.10	39.00	71327.000000000
2024-09-27-07:44:40	15	97135037.000000000	132279382467.000000000	0.269532123	0.001256279	21.10	38.00	71329.000000000
2024-09-27-07:44:56	15	97166121.000000000	131921399657.000000000	0.268974304	0.001558116	21.10	38.00	71568.000000000
2024-09-27-07:45:13	15	96595461.000000000	130840456261.000000000	0.269481164	0.000652236	21.10	38.00	71314.000000000
2024-09-27-07:45:29	15	96809109.000000000	131187526619.000000000	0.267504965	0.001638346	21.10	38.00	71442.000000000
