;PC Software:PMManager Version 3.31 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the PMManager Log reader from opening the file correctly. ********
;Logged:10/11/2023 at 10:19:22
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 02:00:00
;Log Settings:Sample:of period: 00:00:01
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:1919-R Photodiode 818-UV (s/n:21213)  NI1.37 (s/n:884305)

;Channel A:Details
;Name:818-UV
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:1064
;Settings:Range:30.0nW
;Settings:Filter:OUT

;Channel A:Statistics
;Min:850.0pW             
;Max:860.0pW             
;Average:850.2pW             
;Std.Dev.:1.322pW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 10/11/2023 at 10:19:22.533944
  Timestamp   	  Channel A  	
       167.033	  8.500e-010 	
       168.032	  8.500e-010 	
       169.032	  8.500e-010 	
       170.032	  8.500e-010 	
       171.032	  8.500e-010 	
       172.032	  8.500e-010 	
       173.031	  8.500e-010 	
       174.031	  8.500e-010 	
       175.031	  8.500e-010 	
       176.031	  8.500e-010 	
       177.031	  8.500e-010 	
       178.030	  8.500e-010 	
       179.030	  8.500e-010 	
       180.030	  8.500e-010 	
       181.030	  8.500e-010 	
       182.030	  8.500e-010 	
       183.029	  8.500e-010 	
       184.029	  8.500e-010 	
       185.029	  8.500e-010 	
       186.029	  8.500e-010 	
       187.029	  8.500e-010 	
       188.028	  8.500e-010 	
       189.028	  8.500e-010 	
       190.028	  8.500e-010 	
       191.028	  8.500e-010 	
       192.027	  8.500e-010 	
       193.027	  8.500e-010 	
       194.027	  8.500e-010 	
       195.027	  8.500e-010 	
       196.027	  8.500e-010 	
       197.026	  8.500e-010 	
       198.026	  8.500e-010 	
       199.026	  8.500e-010 	
       200.026	  8.500e-010 	
       201.026	  8.500e-010 	
       202.025	  8.500e-010 	
       203.025	  8.500e-010 	
       204.025	  8.500e-010 	
       205.025	  8.500e-010 	
       206.025	  8.500e-010 	
       207.024	  8.500e-010 	
       208.024	  8.500e-010 	
       209.024	  8.500e-010 	
       210.024	  8.500e-010 	
       211.024	  8.500e-010 	
       212.023	  8.500e-010 	
       213.023	  8.500e-010 	
       214.023	  8.500e-010 	
       215.023	  8.500e-010 	
       216.023	  8.500e-010 	
       217.022	  8.500e-010 	
       218.022	  8.500e-010 	
       219.022	  8.500e-010 	
       220.022	  8.500e-010 	
       221.022	  8.500e-010 	
       222.021	  8.500e-010 	
       223.021	  8.500e-010 	
       224.021	  8.500e-010 	
       225.021	  8.500e-010 	
       226.021	  8.500e-010 	
       227.020	  8.500e-010 	
       228.020	  8.500e-010 	
       229.020	  8.500e-010 	
       230.020	  8.500e-010 	
       231.020	  8.500e-010 	
       232.019	  8.500e-010 	
       233.019	  8.500e-010 	
       234.019	  8.500e-010 	
       235.019	  8.500e-010 	
       236.018	  8.500e-010 	
       237.018	  8.500e-010 	
       238.018	  8.500e-010 	
       239.018	  8.500e-010 	
       240.018	  8.500e-010 	
       241.017	  8.500e-010 	
       242.017	  8.500e-010 	
       243.017	  8.500e-010 	
       244.017	  8.500e-010 	
       245.017	  8.500e-010 	
       246.016	  8.500e-010 	
       247.016	  8.500e-010 	
       248.016	  8.500e-010 	
       249.016	  8.500e-010 	
       250.016	  8.500e-010 	
       251.015	  8.500e-010 	
       252.015	  8.500e-010 	
       253.015	  8.500e-010 	
       254.015	  8.500e-010 	
       255.015	  8.500e-010 	
       256.014	  8.500e-010 	
       257.014	  8.500e-010 	
       258.014	  8.500e-010 	
       259.014	  8.500e-010 	
       260.014	  8.500e-010 	
       261.013	  8.500e-010 	
       262.013	  8.500e-010 	
       263.013	  8.500e-010 	
       264.013	  8.500e-010 	
       265.013	  8.500e-010 	
       266.012	  8.500e-010 	
       267.012	  8.500e-010 	
       268.012	  8.500e-010 	
       269.012	  8.500e-010 	
       270.012	  8.500e-010 	
       271.011	  8.500e-010 	
       272.011	  8.500e-010 	
       273.011	  8.500e-010 	
       274.011	  8.500e-010 	
       275.011	  8.500e-010 	
       276.010	  8.500e-010 	
       277.010	  8.500e-010 	
       278.010	  8.500e-010 	
       279.010	  8.500e-010 	
       280.010	  8.500e-010 	
       281.009	  8.500e-010 	
       282.009	  8.500e-010 	
       283.009	  8.500e-010 	
       284.009	  8.500e-010 	
       285.008	  8.500e-010 	
       286.008	  8.500e-010 	
       287.008	  8.500e-010 	
       288.008	  8.500e-010 	
       289.008	  8.500e-010 	
       290.007	  8.500e-010 	
       291.007	  8.500e-010 	
       292.007	  8.500e-010 	
       293.007	  8.500e-010 	
       294.007	  8.500e-010 	
       295.006	  8.500e-010 	
       296.006	  8.500e-010 	
       297.006	  8.500e-010 	
       298.006	  8.500e-010 	
       299.006	  8.500e-010 	
       300.005	  8.500e-010 	
       301.005	  8.500e-010 	
       302.005	  8.500e-010 	
       303.005	  8.500e-010 	
       304.005	  8.500e-010 	
       305.004	  8.500e-010 	
       306.004	  8.500e-010 	
       307.004	  8.500e-010 	
       308.004	  8.500e-010 	
       309.004	  8.500e-010 	
       310.003	  8.500e-010 	
       311.003	  8.500e-010 	
       312.003	  8.500e-010 	
       313.003	  8.500e-010 	
       314.003	  8.500e-010 	
       315.002	  8.500e-010 	
       316.002	  8.500e-010 	
       317.002	  8.500e-010 	
       318.002	  8.500e-010 	
       319.002	  8.500e-010 	
       320.001	  8.500e-010 	
       321.001	  8.500e-010 	
       322.001	  8.500e-010 	
       323.001	  8.500e-010 	
       324.001	  8.500e-010 	
       325.000	  8.500e-010 	
       326.000	  8.500e-010 	
       327.067	  8.500e-010 	
       328.066	  8.500e-010 	
       329.066	  8.500e-010 	
       330.066	  8.500e-010 	
       331.066	  8.500e-010 	
       332.066	  8.500e-010 	
       333.065	  8.500e-010 	
       334.065	  8.500e-010 	
       335.065	  8.500e-010 	
       336.065	  8.500e-010 	
       337.065	  8.500e-010 	
       338.064	  8.500e-010 	
       339.064	  8.500e-010 	
       340.064	  8.500e-010 	
       341.064	  8.500e-010 	
       342.064	  8.500e-010 	
       343.063	  8.500e-010 	
       344.063	  8.500e-010 	
       345.063	  8.500e-010 	
       346.063	  8.500e-010 	
       347.062	  8.500e-010 	
       348.062	  8.500e-010 	
       349.062	  8.500e-010 	
       350.062	  8.500e-010 	
       351.062	  8.500e-010 	
       352.061	  8.500e-010 	
       353.061	  8.500e-010 	
       354.061	  8.500e-010 	
       355.061	  8.500e-010 	
       356.061	  8.500e-010 	
       357.060	  8.500e-010 	
       358.060	  8.500e-010 	
       359.060	  8.500e-010 	
       360.060	  8.500e-010 	
       361.060	  8.500e-010 	
       362.059	  8.500e-010 	
       363.059	  8.500e-010 	
       364.059	  8.500e-010 	
       365.059	  8.500e-010 	
       366.059	  8.500e-010 	
       367.058	  8.500e-010 	
       368.058	  8.500e-010 	
       369.058	  8.500e-010 	
       370.058	  8.500e-010 	
       371.058	  8.500e-010 	
       372.057	  8.500e-010 	
       373.057	  8.500e-010 	
       374.057	  8.500e-010 	
       375.057	  8.500e-010 	
       376.057	  8.500e-010 	
       377.056	  8.500e-010 	
       378.056	  8.500e-010 	
       379.056	  8.500e-010 	
       380.056	  8.500e-010 	
       381.056	  8.500e-010 	
       382.055	  8.500e-010 	
       383.055	  8.500e-010 	
       384.055	  8.500e-010 	
       385.055	  8.500e-010 	
       386.055	  8.500e-010 	
       387.054	  8.500e-010 	
       388.054	  8.500e-010 	
       389.054	  8.500e-010 	
       390.054	  8.500e-010 	
       391.054	  8.500e-010 	
       392.053	  8.500e-010 	
       393.053	  8.500e-010 	
       394.053	  8.500e-010 	
       395.053	  8.500e-010 	
       396.052	  8.500e-010 	
       397.052	  8.500e-010 	
       398.052	  8.500e-010 	
       399.052	  8.500e-010 	
       400.052	  8.500e-010 	
       401.051	  8.500e-010 	
       402.051	  8.500e-010 	
       403.051	  8.500e-010 	
       404.051	  8.500e-010 	
       405.051	  8.500e-010 	
       406.050	  8.500e-010 	
       407.050	  8.500e-010 	
       408.050	  8.500e-010 	
       409.050	  8.500e-010 	
       410.050	  8.500e-010 	
       411.049	  8.500e-010 	
       412.049	  8.500e-010 	
       413.049	  8.500e-010 	
       414.049	  8.500e-010 	
       415.049	  8.500e-010 	
       416.048	  8.500e-010 	
       417.048	  8.500e-010 	
       418.048	  8.500e-010 	
       419.048	  8.500e-010 	
       420.048	  8.500e-010 	
       421.047	  8.500e-010 	
       422.047	  8.500e-010 	
       423.047	  8.500e-010 	
       424.047	  8.500e-010 	
       425.047	  8.500e-010 	
       426.046	  8.500e-010 	
       427.046	  8.500e-010 	
       428.046	  8.500e-010 	
       429.046	  8.500e-010 	
       430.046	  8.500e-010 	
       431.045	  8.500e-010 	
       432.045	  8.500e-010 	
       433.045	  8.500e-010 	
       434.045	  8.500e-010 	
       435.045	  8.500e-010 	
       436.044	  8.500e-010 	
       437.044	  8.500e-010 	
       438.044	  8.500e-010 	
       439.044	  8.500e-010 	
       440.044	  8.500e-010 	
       441.043	  8.500e-010 	
       442.043	  8.500e-010 	
       443.043	  8.500e-010 	
       444.043	  8.500e-010 	
       445.042	  8.500e-010 	
       446.042	  8.500e-010 	
       447.042	  8.500e-010 	
       448.042	  8.500e-010 	
       449.042	  8.500e-010 	
       450.041	  8.500e-010 	
       451.041	  8.500e-010 	
       452.041	  8.500e-010 	
       453.041	  8.500e-010 	
       454.041	  8.500e-010 	
       455.040	  8.500e-010 	
       456.040	  8.500e-010 	
       457.040	  8.500e-010 	
       458.040	  8.500e-010 	
       459.040	  8.500e-010 	
       460.039	  8.500e-010 	
       461.039	  8.500e-010 	
       462.039	  8.500e-010 	
       463.039	  8.500e-010 	
       464.039	  8.500e-010 	
       465.038	  8.500e-010 	
       466.038	  8.500e-010 	
       467.038	  8.500e-010 	
       468.038	  8.500e-010 	
       469.038	  8.500e-010 	
       470.037	  8.500e-010 	
       471.037	  8.500e-010 	
       472.037	  8.500e-010 	
       473.037	  8.500e-010 	
       474.037	  8.500e-010 	
       475.036	  8.500e-010 	
       476.036	  8.500e-010 	
       477.036	  8.500e-010 	
       478.036	  8.500e-010 	
       479.036	  8.500e-010 	
       480.035	  8.500e-010 	
       481.035	  8.500e-010 	
       482.035	  8.500e-010 	
       483.035	  8.500e-010 	
       484.035	  8.500e-010 	
       485.034	  8.500e-010 	
       486.034	  8.600e-010 	
       487.034	  8.500e-010 	
       488.034	  8.500e-010 	
       489.034	  8.500e-010 	
       490.033	  8.500e-010 	
       491.033	  8.500e-010 	
       492.033	  8.500e-010 	
       493.033	  8.500e-010 	
       494.032	  8.500e-010 	
       495.032	  8.500e-010 	
       496.032	  8.500e-010 	
       497.032	  8.500e-010 	
       498.032	  8.500e-010 	
       499.031	  8.500e-010 	
       500.031	  8.500e-010 	
       501.031	  8.500e-010 	
       502.031	  8.500e-010 	
       503.031	  8.500e-010 	
       504.030	  8.500e-010 	
       505.030	  8.500e-010 	
       506.030	  8.500e-010 	
       507.030	  8.500e-010 	
       508.030	  8.500e-010 	
       509.029	  8.500e-010 	
       510.029	  8.500e-010 	
       511.029	  8.500e-010 	
       512.029	  8.500e-010 	
       513.029	  8.500e-010 	
       514.028	  8.500e-010 	
       515.028	  8.500e-010 	
       516.028	  8.500e-010 	
       517.028	  8.500e-010 	
       518.028	  8.500e-010 	
       519.027	  8.500e-010 	
       520.027	  8.500e-010 	
       521.027	  8.500e-010 	
       522.027	  8.500e-010 	
       523.027	  8.500e-010 	
       524.026	  8.500e-010 	
       525.026	  8.500e-010 	
       526.026	  8.500e-010 	
       527.026	  8.500e-010 	
       528.026	  8.500e-010 	
       529.025	  8.500e-010 	
       530.025	  8.500e-010 	
       531.025	  8.500e-010 	
       532.025	  8.500e-010 	
       533.025	  8.500e-010 	
       534.024	  8.500e-010 	
       535.024	  8.500e-010 	
       536.024	  8.500e-010 	
       537.024	  8.500e-010 	
       538.024	  8.500e-010 	
       539.023	  8.500e-010 	
       540.023	  8.500e-010 	
       541.023	  8.500e-010 	
       542.023	  8.500e-010 	
       543.022	  8.500e-010 	
       544.022	  8.500e-010 	
       545.022	  8.500e-010 	
       546.022	  8.500e-010 	
       547.022	  8.500e-010 	
       548.021	  8.500e-010 	
       549.021	  8.500e-010 	
       550.021	  8.500e-010 	
       551.021	  8.500e-010 	
       552.021	  8.500e-010 	
       553.020	  8.500e-010 	
       554.020	  8.500e-010 	
       555.020	  8.500e-010 	
       556.020	  8.500e-010 	
       557.020	  8.500e-010 	
       558.019	  8.500e-010 	
       559.019	  8.500e-010 	
       560.019	  8.500e-010 	
       561.019	  8.500e-010 	
       562.019	  8.500e-010 	
       563.018	  8.500e-010 	
       564.018	  8.500e-010 	
       565.018	  8.500e-010 	
       566.018	  8.500e-010 	
       567.018	  8.500e-010 	
       568.017	  8.500e-010 	
       569.017	  8.500e-010 	
       570.017	  8.500e-010 	
       571.017	  8.500e-010 	
       572.017	  8.500e-010 	
       573.016	  8.500e-010 	
       574.016	  8.500e-010 	
       575.016	  8.500e-010 	
       576.016	  8.500e-010 	
       577.016	  8.500e-010 	
       578.015	  8.500e-010 	
       579.015	  8.500e-010 	
       580.015	  8.600e-010 	
       581.015	  8.500e-010 	
       582.015	  8.500e-010 	
       583.014	  8.500e-010 	
       584.014	  8.500e-010 	
       585.014	  8.500e-010 	
       586.014	  8.500e-010 	
       587.014	  8.500e-010 	
       588.013	  8.500e-010 	
       589.013	  8.500e-010 	
       590.013	  8.500e-010 	
       591.013	  8.500e-010 	
       592.012	  8.500e-010 	
       593.012	  8.500e-010 	
       594.012	  8.500e-010 	
       595.012	  8.500e-010 	
       596.012	  8.500e-010 	
       597.011	  8.500e-010 	
       598.011	  8.500e-010 	
       599.011	  8.500e-010 	
       600.011	  8.500e-010 	
       601.011	  8.500e-010 	
       602.010	  8.500e-010 	
       603.010	  8.500e-010 	
       604.010	  8.500e-010 	
       605.010	  8.500e-010 	
       606.010	  8.500e-010 	
       607.009	  8.500e-010 	
       608.009	  8.500e-010 	
       609.009	  8.500e-010 	
       610.009	  8.500e-010 	
       611.009	  8.500e-010 	
       612.008	  8.500e-010 	
       613.008	  8.500e-010 	
       614.008	  8.500e-010 	
       615.008	  8.500e-010 	
       616.008	  8.500e-010 	
       617.007	  8.500e-010 	
       618.007	  8.500e-010 	
       619.007	  8.500e-010 	
       620.007	  8.500e-010 	
       621.007	  8.500e-010 	
       622.006	  8.500e-010 	
       623.006	  8.500e-010 	
       624.006	  8.500e-010 	
       625.006	  8.500e-010 	
       626.006	  8.500e-010 	
       627.005	  8.500e-010 	
       628.005	  8.500e-010 	
       629.005	  8.500e-010 	
       630.005	  8.500e-010 	
       631.005	  8.500e-010 	
       632.004	  8.500e-010 	
       633.004	  8.500e-010 	
       634.004	  8.500e-010 	
       635.004	  8.500e-010 	
       636.004	  8.500e-010 	
       637.003	  8.500e-010 	
       638.003	  8.500e-010 	
       639.003	  8.500e-010 	
       640.003	  8.500e-010 	
       641.002	  8.500e-010 	
       642.002	  8.500e-010 	
       643.002	  8.500e-010 	
       644.002	  8.500e-010 	
       645.002	  8.500e-010 	
       646.001	  8.500e-010 	
       647.001	  8.500e-010 	
       648.001	  8.500e-010 	
       649.001	  8.500e-010 	
       650.001	  8.500e-010 	
       651.000	  8.500e-010 	
       652.000	  8.500e-010 	
       653.000	  8.500e-010 	
       654.066	  8.500e-010 	
       655.066	  8.500e-010 	
       656.066	  8.500e-010 	
       657.066	  8.500e-010 	
       658.066	  8.500e-010 	
       659.065	  8.500e-010 	
       660.065	  8.500e-010 	
       661.065	  8.500e-010 	
       662.065	  8.500e-010 	
       663.065	  8.500e-010 	
       664.064	  8.500e-010 	
       665.064	  8.500e-010 	
       666.064	  8.500e-010 	
       667.064	  8.500e-010 	
       668.064	  8.500e-010 	
       669.063	  8.500e-010 	
       670.063	  8.500e-010 	
       671.063	  8.500e-010 	
       672.063	  8.500e-010 	
       673.063	  8.500e-010 	
       674.062	  8.500e-010 	
       675.062	  8.500e-010 	
       676.062	  8.500e-010 	
       677.062	  8.500e-010 	
       678.062	  8.500e-010 	
       679.061	  8.500e-010 	
       680.061	  8.500e-010 	
       681.061	  8.500e-010 	
       682.061	  8.500e-010 	
       683.061	  8.500e-010 	
       684.060	  8.500e-010 	
       685.060	  8.500e-010 	
       686.060	  8.500e-010 	
       687.060	  8.500e-010 	
       688.060	  8.500e-010 	
       689.059	  8.500e-010 	
       690.059	  8.500e-010 	
       691.059	  8.500e-010 	
       692.059	  8.500e-010 	
       693.059	  8.500e-010 	
       694.058	  8.500e-010 	
       695.058	  8.500e-010 	
       696.058	  8.500e-010 	
       697.058	  8.500e-010 	
       698.058	  8.500e-010 	
       699.057	  8.500e-010 	
       700.057	  8.500e-010 	
       701.057	  8.500e-010 	
       702.057	  8.500e-010 	
       703.056	  8.500e-010 	
       704.056	  8.500e-010 	
       705.056	  8.500e-010 	
       706.056	  8.500e-010 	
       707.056	  8.500e-010 	
       708.055	  8.500e-010 	
       709.055	  8.500e-010 	
       710.055	  8.500e-010 	
       711.055	  8.500e-010 	
       712.055	  8.500e-010 	
       713.054	  8.500e-010 	
       714.054	  8.500e-010 	
       715.054	  8.500e-010 	
       716.054	  8.500e-010 	
       717.054	  8.500e-010 	
       718.053	  8.500e-010 	
       719.053	  8.500e-010 	
       720.053	  8.500e-010 	
       721.053	  8.500e-010 	
       722.053	  8.500e-010 	
       723.052	  8.500e-010 	
       724.052	  8.500e-010 	
       725.052	  8.500e-010 	
       726.052	  8.500e-010 	
       727.052	  8.500e-010 	
       728.051	  8.500e-010 	
       729.051	  8.500e-010 	
       730.051	  8.500e-010 	
       731.051	  8.500e-010 	
       732.051	  8.500e-010 	
       733.050	  8.500e-010 	
       734.050	  8.500e-010 	
       735.050	  8.500e-010 	
       736.050	  8.500e-010 	
       737.050	  8.500e-010 	
       738.049	  8.500e-010 	
       739.049	  8.500e-010 	
       740.049	  8.500e-010 	
       741.049	  8.500e-010 	
       742.049	  8.500e-010 	
       743.048	  8.500e-010 	
       744.048	  8.500e-010 	
       745.048	  8.500e-010 	
       746.048	  8.500e-010 	
       747.048	  8.500e-010 	
       748.047	  8.500e-010 	
       749.047	  8.500e-010 	
       750.047	  8.500e-010 	
       751.047	  8.500e-010 	
       752.046	  8.500e-010 	
       753.046	  8.500e-010 	
       754.046	  8.500e-010 	
       755.046	  8.500e-010 	
       756.046	  8.500e-010 	
       757.045	  8.500e-010 	
       758.045	  8.500e-010 	
       759.045	  8.500e-010 	
       760.045	  8.500e-010 	
       761.045	  8.500e-010 	
       762.044	  8.500e-010 	
       763.044	  8.500e-010 	
       764.044	  8.500e-010 	
       765.044	  8.500e-010 	
       766.044	  8.500e-010 	
       767.043	  8.500e-010 	
       768.043	  8.500e-010 	
       769.043	  8.500e-010 	
       770.043	  8.500e-010 	
       771.043	  8.500e-010 	
       772.042	  8.500e-010 	
       773.042	  8.500e-010 	
       774.042	  8.500e-010 	
       775.042	  8.500e-010 	
       776.042	  8.500e-010 	
       777.041	  8.500e-010 	
       778.041	  8.500e-010 	
       779.041	  8.500e-010 	
       780.041	  8.500e-010 	
       781.041	  8.500e-010 	
       782.040	  8.500e-010 	
       783.040	  8.500e-010 	
       784.040	  8.500e-010 	
       785.040	  8.500e-010 	
       786.040	  8.500e-010 	
       787.039	  8.500e-010 	
       788.039	  8.500e-010 	
       789.039	  8.500e-010 	
       790.039	  8.500e-010 	
       791.039	  8.500e-010 	
       792.038	  8.500e-010 	
       793.038	  8.500e-010 	
       794.038	  8.500e-010 	
       795.038	  8.500e-010 	
       796.038	  8.500e-010 	
       797.037	  8.500e-010 	
       798.037	  8.500e-010 	
       799.037	  8.500e-010 	
       800.037	  8.500e-010 	
       801.036	  8.500e-010 	
       802.036	  8.500e-010 	
       803.036	  8.500e-010 	
       804.036	  8.500e-010 	
       805.036	  8.500e-010 	
       806.035	  8.500e-010 	
       807.035	  8.500e-010 	
       808.035	  8.500e-010 	
       809.035	  8.500e-010 	
       810.035	  8.500e-010 	
       811.034	  8.500e-010 	
       812.034	  8.500e-010 	
       813.034	  8.500e-010 	
       814.034	  8.500e-010 	
       815.034	  8.500e-010 	
       816.033	  8.500e-010 	
       817.033	  8.500e-010 	
       818.033	  8.500e-010 	
       819.033	  8.500e-010 	
       820.033	  8.500e-010 	
       821.032	  8.500e-010 	
       822.032	  8.500e-010 	
       823.032	  8.500e-010 	
       824.032	  8.500e-010 	
       825.032	  8.500e-010 	
       826.031	  8.500e-010 	
       827.031	  8.500e-010 	
       828.031	  8.500e-010 	
       829.031	  8.500e-010 	
       830.031	  8.500e-010 	
       831.030	  8.500e-010 	
       832.030	  8.500e-010 	
       833.030	  8.500e-010 	
       834.030	  8.500e-010 	
       835.030	  8.500e-010 	
       836.029	  8.500e-010 	
       837.029	  8.500e-010 	
       838.029	  8.500e-010 	
       839.029	  8.500e-010 	
       840.029	  8.500e-010 	
       841.028	  8.500e-010 	
       842.028	  8.500e-010 	
       843.028	  8.500e-010 	
       844.028	  8.500e-010 	
       845.028	  8.500e-010 	
       846.027	  8.500e-010 	
       847.027	  8.500e-010 	
       848.027	  8.500e-010 	
       849.027	  8.500e-010 	
       850.026	  8.500e-010 	
       851.026	  8.500e-010 	
       852.026	  8.500e-010 	
       853.026	  8.500e-010 	
       854.026	  8.500e-010 	
       855.025	  8.500e-010 	
       856.025	  8.500e-010 	
       857.025	  8.500e-010 	
       858.025	  8.500e-010 	
       859.025	  8.500e-010 	
       860.024	  8.600e-010 	
       861.024	  8.500e-010 	
       862.024	  8.500e-010 	
       863.024	  8.600e-010 	
       864.024	  8.500e-010 	
       865.023	  8.500e-010 	
       866.023	  8.500e-010 	
       867.023	  8.500e-010 	
       868.023	  8.500e-010 	
       869.023	  8.500e-010 	
       870.022	  8.500e-010 	
       871.022	  8.500e-010 	
       872.022	  8.500e-010 	
