2024-09-10-22:29:36	0.000	0.000000000	0.000000000	0.000002418	0.000000237	22.8	36.0	71489
2024-09-10-22:30:47	218.062	3654916.000000000	186563964.000000000	0.025746174	0.000311559	22.8	36.0	71617
2024-09-10-22:31:59	228.627	11538342.000000000	1862181792.000000000	0.077306516	0.000077271	22.8	36.0	71494
2024-09-10-22:33:10	236.124	19964409.000000000	5574996189.000000000	0.133012053	0.000173780	22.8	36.0	71494
2024-09-10-22:34:21	241.938	28634877.000000000	11498658095.000000000	0.191947860	0.000379304	22.8	36.0	71309
2024-09-10-22:35:33	246.689	38326347.000000000	20514078577.000000000	0.256542486	0.000227915	22.8	36.0	71605
2024-09-10-22:36:44	250.706	48855081.000000000	33369043461.000000000	0.328444262	0.000202360	22.8	36.0	71528
2024-09-10-22:37:55	254.185	56778626.000000000	45061207524.000000000	0.382028213	0.000159134	22.8	36.0	71543
2024-09-10-22:39:07	257.255	57132678.000000000	45644726528.000000000	0.387339160	0.000205078	22.8	36.0	71512
2024-09-10-22:40:18	260.000	60704158.000000000	51480849382.000000000	0.412213626	0.000218724	22.8	36.0	71580
2024-09-10-22:41:29	262.484	62260317.000000000	54164700969.000000000	0.425289382	0.000163917	22.8	36.0	71566
2024-09-10-22:42:41	264.751	64608219.000000000	58340828571.000000000	0.442038226	0.000202886	22.8	36.0	71549
2024-09-10-22:43:52	266.837	66473317.000000000	61760384103.000000000	0.456456110	0.000317024	22.8	36.0	71546
2024-09-10-22:45:04	268.768	71978242.000000000	72489311344.000000000	0.524490418	0.020706645	22.8	36.0	71478
2024-09-10-22:46:15	270.565	85248265.000000000	101574799121.000000000	0.580312539	0.000451643	22.8	36.0	71546
2024-09-10-22:47:27	272.247	89760106.000000000	112609627058.000000000	0.608893269	0.000183980	22.8	36.0	71547
2024-09-10-22:48:38	273.827	95446553.000000000	127238850083.000000000	0.646092666	0.000288282	22.8	36.0	71598
2024-09-10-22:49:49	275.316	99470656.000000000	138393150340.000000000	0.673254069	0.000443870	22.8	36.0	71495
2024-09-10-22:51:01	276.725	103167972.000000000	148475828822.000000000	0.696596638	0.000761288	22.8	36.0	71686
2024-09-10-22:52:12	278.062	106630659.000000000	158904744079.000000000	0.718492167	0.000597562	22.8	36.0	71553
2024-09-10-22:53:23	279.333	109418259.000000000	167382492125.000000000	0.739771332	0.000392173	22.8	36.0	71527
2024-09-10-22:54:35	280.545	111810349.000000000	174817633803.000000000	0.756023974	0.000294135	22.8	36.0	71512
2024-09-10-22:55:46	281.704	114004287.000000000	182372849801.000000000	0.773775901	0.000303634	22.8	36.0	71266
2024-09-10-22:56:58	282.813	117072695.000000000	191724789281.000000000	0.789172286	0.000417442	22.8	36.0	71488
2024-09-10-22:58:09	283.876	119253547.000000000	198925939337.000000000	0.807258697	0.000395179	22.8	36.0	71491
2024-09-10-22:59:21	284.898	121927275.000000000	207117386863.000000000	0.818755006	0.000665914	22.8	36.0	71777
2024-09-10-23:00:32	285.882	123429631.000000000	212831141259.000000000	0.832797445	0.000285400	22.8	36.0	71582
2024-09-10-23:01:43	286.829	125777625.000000000	220691480211.000000000	0.842770368	0.000502238	22.8	36.0	71684
2024-09-10-23:02:55	287.744	126629480.000000000	224841651842.000000000	0.855565008	0.000434555	22.8	36.0	71317
2024-09-10-23:04:06	288.627	128607101.000000000	231212556843.000000000	0.865613787	0.000943588	22.8	36.0	71535
2024-09-10-23:05:17	289.482	130161323.000000000	236851313671.000000000	0.876733923	0.000546677	22.8	36.0	71530
2024-09-10-23:06:29	290.309	131940451.000000000	243030656553.000000000	0.887640915	0.000598960	22.8	36.0	71630
2024-09-10-23:07:40	291.111	133423721.000000000	248709706725.000000000	0.898107939	0.000616597	22.8	36.0	71577
2024-09-10-23:08:51	291.889	135267177.000000000	255554909219.000000000	0.906677988	0.000447069	22.8	36.0	71598
2024-09-10-23:10:03	292.644	136029996.000000000	258531981314.000000000	0.916571633	0.000417425	22.8	36.0	71574
2024-09-10-23:11:14	293.378	137272404.000000000	263382723398.000000000	0.925060159	0.000573364	22.8	36.0	71545
2024-09-10-23:12:26	294.092	138381702.000000000	267653222630.000000000	0.931835275	0.000755025	22.8	36.0	71546
2024-09-10-23:13:37	294.787	139157514.000000000	270692815620.000000000	0.939113435	0.000616436	22.8	36.0	71538
2024-09-10-23:14:48	295.464	139662224.000000000	273497173312.000000000	0.947101591	0.000414644	22.8	36.0	71319
2024-09-10-23:16:00	296.124	141303770.000000000	278736971946.000000000	0.953412821	0.000519787	22.8	36.0	71633
2024-09-10-23:17:11	296.767	141534278.000000000	281075323718.000000000	0.959937913	0.000424822	22.8	36.0	71269
2024-09-10-23:18:22	297.395	142995933.000000000	285947809009.000000000	0.966322485	0.000316880	22.8	36.0	71509
2024-09-10-23:19:34	298.008	143902343.000000000	289462955695.000000000	0.971609822	0.000321534	22.8	36.0	71539
2024-09-10-23:20:45	298.607	145010986.000000000	293247520514.000000000	0.975321573	0.000517356	22.8	36.0	71708
2024-09-10-23:21:57	299.193	145565366.000000000	296241878924.000000000	0.984642953	0.000941740	22.8	36.0	71527
2024-09-10-23:23:08	299.765	147102386.000000000	302045126160.000000000	0.995975062	0.000877036	22.8	36.0	71642
2024-09-10-23:24:20	300.326	147388690.000000000	304484269256.000000000	0.999820775	0.000689671	22.8	36.0	71345
2024-09-10-23:25:31	0.000	0.000000000	0.000000000	0.000002824	0.000000247	22.8	36.0	71545
