4/19/2024	10:49:59 	0.000	0.0000000	0.0000000	0.0000013	0.0000001	19.5	34.0	100
4/19/2024	10:50:21 	1.421	0.0000000	0.0000000	0.0000130	0.0000002	19.5	34.0	100
4/19/2024	10:50:43 	1.430	0.0000000	0.0000000	0.0001070	0.0000002	19.5	34.0	100
4/19/2024	10:51:05 	1.584	0.0000020	0.0000000	0.0020657	0.0000502	19.5	34.0	99
4/19/2024	10:51:27 	1.729	0.0000030	0.0000000	0.0035516	0.0000846	19.5	34.0	100
4/19/2024	10:51:49 	1.854	0.0000040	0.0000001	0.0051829	0.0000803	19.5	34.0	100
4/19/2024	10:52:11 	1.975	0.0000054	0.0000004	0.0065591	0.0000811	19.5	34.0	100
4/19/2024	10:52:32 	2.085	0.0000070	0.0000000	0.0081444	0.0000771	19.5	34.0	100
4/19/2024	10:52:54 	2.207	0.0000079	0.0000001	0.0096882	0.0000505	19.5	34.0	99
4/19/2024	10:53:16 	2.331	0.0000090	0.0000000	0.0112951	0.0000687	19.5	34.0	99
4/19/2024	10:53:38 	2.449	0.0000104	0.0000005	0.0127389	0.0001057	19.5	34.0	100
4/19/2024	10:54:00 	2.574	0.0000120	0.0000000	0.0143246	0.0001207	19.5	34.0	100
4/19/2024	10:54:22 	2.696	0.0000130	0.0000000	0.0159136	0.0000695	19.5	34.0	98
4/19/2024	10:54:44 	2.815	0.0000140	0.0000000	0.0174359	0.0001025	19.5	34.0	97
4/19/2024	10:55:06 	2.936	0.0000155	0.0000005	0.0190500	0.0001365	19.5	34.0	95
4/19/2024	10:55:27 	3.053	0.0000170	0.0000000	0.0204852	0.0001348	19.5	34.0	100
4/19/2024	10:55:49 	3.183	0.0000180	0.0000000	0.0220366	0.0001489	19.5	34.0	100
4/19/2024	10:56:11 	3.300	0.0000190	0.0000000	0.0236413	0.0001380	19.5	34.0	100
4/19/2024	10:56:33 	3.421	0.0000204	0.0000005	0.0251211	0.0001177	19.5	34.0	100
4/19/2024	10:56:55 	3.547	0.0000220	0.0000000	0.0265915	0.0001250	19.5	34.0	100
4/19/2024	10:57:17 	3.665	0.0000229	0.0000001	0.0282676	0.0001040	19.5	34.0	98
4/19/2024	10:57:39 	3.782	0.0000240	0.0000000	0.0297038	0.0001514	19.5	34.0	100
4/19/2024	10:58:01 	3.903	0.0000253	0.0000004	0.0312305	0.0001247	19.5	34.0	100
4/19/2024	10:58:23 	4.024	0.0000270	0.0000000	0.0327608	0.0001144	19.5	34.0	96
4/19/2024	10:58:44 	4.175	0.0000280	0.0000000	0.0343263	0.0001003	19.5	34.0	98
4/19/2024	10:59:06 	4.292	0.0000290	0.0000000	0.0358903	0.0001392	19.5	34.0	97
4/19/2024	10:59:28 	4.421	0.0000308	0.0000003	0.0375142	0.0001146	19.5	34.0	100
4/19/2024	10:59:50 	4.549	0.0000319	0.0000001	0.0391240	0.0001172	19.5	35.0	100
4/19/2024	11:00:12 	4.673	0.0000330	0.0000000	0.0408320	0.0001121	19.5	35.0	99
4/19/2024	11:00:34 	4.794	0.0000340	0.0000002	0.0422066	0.0001256	19.5	35.0	100
4/19/2024	11:00:56 	4.918	0.0000357	0.0000004	0.0436994	0.0001328	19.5	35.0	100
4/19/2024	11:01:18 	5.027	0.0000369	0.0000001	0.0451356	0.0001937	19.5	35.0	100
4/19/2024	11:01:39 	5.154	0.0000380	0.0000000	0.0466292	0.0001919	19.5	34.0	100
4/19/2024	11:02:01 	5.276	0.0000394	0.0000005	0.0485781	0.0000976	19.5	34.0	100
4/19/2024	11:02:23 	5.400	0.0000407	0.0000004	0.0497377	0.0001649	19.5	34.0	98
4/19/2024	11:02:45 	5.522	0.0000420	0.0000000	0.0514261	0.0001152	19.5	34.0	98
4/19/2024	11:03:07 	5.651	0.0000430	0.0000000	0.0530965	0.0001461	19.5	34.0	100
4/19/2024	11:03:29 	5.772	0.0000446	0.0000004	0.0547340	0.0000949	19.6	34.0	97
4/19/2024	11:03:51 	5.899	0.0000460	0.0000000	0.0563217	0.0000952	19.6	34.0	99
4/19/2024	11:04:13 	6.017	0.0000470	0.0000000	0.0577044	0.0001294	19.6	34.0	99
4/19/2024	11:04:34 	6.122	0.0000480	0.0000000	0.0593189	0.0001222	19.6	34.0	100
4/19/2024	11:04:56 	6.244	0.0000492	0.0000004	0.0606956	0.0001034	19.6	34.0	100
4/19/2024	11:05:18 	6.363	0.0000510	0.0000000	0.0622487	0.0001066	19.6	34.0	100
4/19/2024	11:05:40 	6.484	0.0000520	0.0000000	0.0639405	0.0001510	19.6	34.0	100
4/19/2024	11:06:02 	6.637	0.0000534	0.0000005	0.0657110	0.0001824	19.6	34.0	99
4/19/2024	11:06:24 	6.756	0.0000549	0.0000002	0.0672650	0.0001514	19.6	34.0	100
4/19/2024	11:06:46 	6.866	0.0000559	0.0000001	0.0689266	0.0002495	19.6	34.0	98
4/19/2024	11:07:08 	6.991	0.0000570	0.0000002	0.0707808	0.0002099	19.6	34.0	98
4/19/2024	11:07:30 	7.111	0.0000581	0.0000003	0.0720557	0.0001575	19.6	34.0	99
4/19/2024	11:07:51 	7.229	0.0000600	0.0000000	0.0737443	0.0000747	19.6	34.0	100
4/19/2024	11:08:13 	7.355	0.0000610	0.0000000	0.0754189	0.0001131	19.6	34.0	100
4/19/2024	11:08:35 	7.471	0.0000620	0.0000000	0.0771037	0.0001343	19.6	34.0	100
4/19/2024	11:08:57 	7.595	0.0000639	0.0000001	0.0787216	0.0001114	19.5	34.0	100
4/19/2024	11:09:19 	7.722	0.0000650	0.0000000	0.0803500	0.0001534	19.5	34.0	100
4/19/2024	11:09:41 	7.848	0.0000660	0.0000000	0.0818763	0.0001544	19.5	34.0	100
4/19/2024	11:10:03 	7.967	0.0000676	0.0000004	0.0833487	0.0001876	19.5	34.0	99
4/19/2024	11:10:25 	8.088	0.0000689	0.0000001	0.0848481	0.0001444	19.5	34.0	100
4/19/2024	11:10:46 	8.207	0.0000700	0.0000000	0.0863730	0.0002010	19.6	34.0	99
4/19/2024	11:11:08 	8.327	0.0000710	0.0000001	0.0880767	0.0003197	19.6	34.0	98
4/19/2024	11:11:30 	8.445	0.0000727	0.0000004	0.0896480	0.0001898	19.6	34.0	100
4/19/2024	11:11:52 	8.566	0.0000740	0.0000000	0.0911158	0.0001995	19.6	34.0	98
4/19/2024	11:12:14 	8.691	0.0000750	0.0000000	0.0926952	0.0001817	19.6	34.0	96
4/19/2024	11:12:36 	8.819	0.0000764	0.0000005	0.0945026	0.0003066	19.6	34.0	100
4/19/2024	11:12:58 	8.949	0.0000780	0.0000000	0.0961318	0.0002210	19.6	34.0	100
4/19/2024	11:13:20 	9.089	0.0000790	0.0000000	0.0975680	0.0003660	19.6	34.0	100
4/19/2024	11:13:42 	9.232	0.0000805	0.0000005	0.0997209	0.0002594	19.6	34.0	100
4/19/2024	11:14:03 	9.341	0.0000820	0.0000000	0.1009801	0.0002970	19.6	34.0	100
4/19/2024	11:14:25 	9.456	0.0000830	0.0000001	0.1029826	0.0003010	19.6	34.0	99
4/19/2024	11:14:47 	9.582	0.0000849	0.0000003	0.1050111	0.0003504	19.6	34.0	100
4/19/2024	11:15:09 	9.711	0.0000860	0.0000000	0.1069432	0.0004335	19.6	34.0	100
4/19/2024	11:15:31 	9.835	0.0000878	0.0000003	0.1092633	0.0005847	19.6	34.0	98
4/19/2024	11:15:53 	9.941	0.0000890	0.0000001	0.1105198	0.0004513	19.6	34.0	97
4/19/2024	11:16:15 	10.067	0.0000900	0.0000001	0.1122895	0.0004110	19.6	34.0	97
4/19/2024	11:16:37 	10.188	0.0000912	0.0000004	0.1138636	0.0004890	19.6	34.0	100
4/19/2024	11:16:58 	10.314	0.0000929	0.0000004	0.1156572	0.0007014	19.6	34.0	100
4/19/2024	11:17:20 	10.432	0.0000940	0.0000002	0.1173935	0.0003748	19.6	34.0	99
4/19/2024	11:17:42 	10.550	0.0000955	0.0000004	0.1190842	0.0004468	19.6	34.0	100
4/19/2024	11:18:04 	10.676	0.0000970	0.0000001	0.1207850	0.0004861	19.6	34.0	100
4/19/2024	11:18:26 	10.795	0.0000980	0.0000001	0.1218141	0.0004283	19.6	34.0	99
4/19/2024	11:18:48 	10.915	0.0000990	0.0000002	0.1235215	0.0005542	19.6	34.0	99
4/19/2024	11:19:10 	11.048	0.0001010	0.0000001	0.1260127	0.0007460	19.6	34.0	100
4/19/2024	11:19:32 	11.166	0.0001021	0.0000003	0.1272371	0.0005352	19.6	34.0	98
