12/18/202	16:22:10 	0.000	0.0000000	0.0000000	0.0000009	0.0000002	22.7	28.0	100
12/18/202	16:22:31 	1.422	0.0000000	0.0000000	0.0000144	0.0000002	22.7	28.0	100
12/18/202	16:22:53 	1.429	0.0000000	0.0000000	0.0001240	0.0000002	22.7	28.0	100
12/18/202	16:23:15 	1.490	0.0000010	0.0000000	0.0011349	0.0000003	22.7	28.0	100
12/18/202	16:23:37 	1.504	0.0000010	0.0000000	0.0013175	0.0000003	22.7	28.0	100
12/18/202	16:23:59 	1.519	0.0000010	0.0000000	0.0015807	0.0000004	22.8	28.0	99
12/18/202	16:24:21 	1.548	0.0000020	0.0000000	0.0020030	0.0000008	22.8	28.0	100
12/18/202	16:24:43 	1.675	0.0000030	0.0000000	0.0036021	0.0001169	22.8	28.0	100
12/18/202	16:25:05 	1.790	0.0000040	0.0000001	0.0054459	0.0000787	22.8	28.0	98
12/18/202	16:25:26 	1.904	0.0000060	0.0000000	0.0074323	0.0001174	22.8	28.0	96
12/18/202	16:25:48 	2.028	0.0000076	0.0000004	0.0093496	0.0000957	22.8	28.0	100
12/18/202	16:26:10 	2.150	0.0000090	0.0000000	0.0113607	0.0000501	22.8	28.0	100
12/18/202	16:26:32 	2.270	0.0000109	0.0000002	0.0131376	0.0000898	22.8	28.0	99
12/18/202	16:26:54 	2.396	0.0000120	0.0000001	0.0149524	0.0002546	22.8	28.0	100
12/18/202	16:27:16 	2.517	0.0000140	0.0000000	0.0170176	0.0002010	22.8	28.0	100
12/18/202	16:27:38 	2.632	0.0000150	0.0000000	0.0189630	0.0001413	22.8	28.0	100
12/18/202	16:28:00 	2.755	0.0000170	0.0000000	0.0209031	0.0001387	22.8	28.0	99
12/18/202	16:28:21 	2.886	0.0000180	0.0000001	0.0228634	0.0000867	22.8	28.0	99
12/18/202	16:28:43 	3.000	0.0000200	0.0000000	0.0247602	0.0001183	22.8	28.0	100
12/18/202	16:29:05 	3.127	0.0000220	0.0000000	0.0266936	0.0000852	22.8	28.0	97
12/18/202	16:29:27 	3.247	0.0000230	0.0000000	0.0285354	0.0001662	22.8	28.0	96
12/18/202	16:29:49 	3.367	0.0000248	0.0000003	0.0305123	0.0001714	22.8	28.0	100
12/18/202	16:30:11 	3.494	0.0000260	0.0000001	0.0325738	0.0001848	22.8	28.0	100
12/18/202	16:30:33 	3.609	0.0000280	0.0000000	0.0343539	0.0001279	22.8	28.0	99
12/18/202	16:30:55 	3.739	0.0000291	0.0000003	0.0362439	0.0001952	22.8	28.0	100
12/18/202	16:31:16 	3.858	0.0000310	0.0000000	0.0383469	0.0001967	22.8	28.0	100
12/18/202	16:31:39 	3.981	0.0000323	0.0000004	0.0400832	0.0001937	22.8	28.0	100
12/18/202	16:32:00 	4.136	0.0000340	0.0000000	0.0421553	0.0001966	22.8	28.0	100
12/18/202	16:32:22 	4.262	0.0000359	0.0000001	0.0441332	0.0002100	22.8	28.0	99
12/18/202	16:32:44 	4.383	0.0000371	0.0000003	0.0460858	0.0002338	22.8	28.0	100
12/18/202	16:33:06 	4.499	0.0000389	0.0000001	0.0480880	0.0002545	22.8	28.0	100
12/18/202	16:33:28 	4.631	0.0000401	0.0000003	0.0498293	0.0001755	22.8	28.0	98
12/18/202	16:33:50 	4.753	0.0000420	0.0000000	0.0519934	0.0001890	22.8	28.0	100
12/18/202	16:34:12 	4.872	0.0000434	0.0000004	0.0538256	0.0001528	22.9	28.0	99
12/18/202	16:34:34 	4.992	0.0000450	0.0000000	0.0557651	0.0002345	22.9	28.0	100
12/18/202	16:34:56 	5.110	0.0000467	0.0000004	0.0577455	0.0001974	22.9	28.0	100
12/18/202	16:35:17 	5.237	0.0000480	0.0000001	0.0597314	0.0003144	22.9	28.0	100
12/18/202	16:35:39 	5.364	0.0000500	0.0000000	0.0616847	0.0001528	22.9	28.0	100
12/18/202	16:36:01 	5.487	0.0000510	0.0000002	0.0635762	0.0001200	22.9	28.0	100
12/18/202	16:36:23 	5.600	0.0000530	0.0000000	0.0652950	0.0001069	22.9	28.0	100
12/18/202	16:36:45 	5.719	0.0000539	0.0000001	0.0671673	0.0001564	22.9	28.0	99
12/18/202	16:37:07 	5.841	0.0000560	0.0000000	0.0691538	0.0002336	22.9	28.0	99
12/18/202	16:37:29 	5.974	0.0000573	0.0000004	0.0710262	0.0002440	22.9	28.0	100
12/18/202	16:37:51 	6.082	0.0000590	0.0000000	0.0727447	0.0001003	22.9	28.0	99
12/18/202	16:38:13 	6.208	0.0000603	0.0000004	0.0749177	0.0002134	22.9	28.0	97
12/18/202	16:38:34 	6.334	0.0000620	0.0000000	0.0765383	0.0000978	22.9	28.0	97
12/18/202	16:38:56 	6.444	0.0000635	0.0000005	0.0783381	0.0000776	22.9	28.0	100
12/18/202	16:39:18 	6.593	0.0000650	0.0000000	0.0802718	0.0000610	22.9	28.0	100
12/18/202	16:39:40 	6.711	0.0000664	0.0000004	0.0820291	0.0000591	22.9	28.0	100
12/18/202	16:40:02 	6.834	0.0000680	0.0000000	0.0837537	0.0000836	22.9	28.0	100
12/18/202	16:40:24 	6.957	0.0000691	0.0000003	0.0856855	0.0000970	22.9	28.0	100
12/18/202	16:40:46 	7.072	0.0000710	0.0000000	0.0877464	0.0000880	22.9	28.0	99
12/18/202	16:41:08 	7.191	0.0000726	0.0000004	0.0895496	0.0001293	22.9	28.0	100
12/18/202	16:41:29 	7.318	0.0000740	0.0000000	0.0914595	0.0000587	22.9	28.0	100
12/18/202	16:41:51 	7.440	0.0000758	0.0000003	0.0934426	0.0000754	22.9	28.0	98
12/18/202	16:42:13 	7.561	0.0000770	0.0000000	0.0953098	0.0000953	22.9	28.0	97
12/18/202	16:42:35 	7.675	0.0000790	0.0000000	0.0968349	0.0001515	22.9	28.0	99
12/18/202	16:42:57 	7.797	0.0000800	0.0000000	0.0989170	0.0000845	22.9	28.0	97
12/18/202	16:43:19 	7.926	0.0000820	0.0000000	0.1007065	0.0001050	22.9	28.0	100
12/18/202	16:43:41 	8.053	0.0000836	0.0000004	0.1025897	0.0001306	22.9	28.0	99
12/18/202	16:44:03 	8.183	0.0000850	0.0000002	0.1047123	0.0002309	22.9	28.0	100
