2024-09-13-21:54:16	0.000	66915.000000000	67607.000000000	0.000002814	0.000000198	22.7	29.0	71599
2024-09-13-21:55:28	218.062	5762474.000000000	464472600.000000000	0.040180681	0.000552688	22.7	29.0	71505
2024-09-13-21:56:39	228.627	13886051.000000000	2696079955.000000000	0.093382956	0.000124980	22.6	29.0	71520
2024-09-13-21:57:50	236.124	23111611.000000000	7465702017.000000000	0.156252006	0.000312425	22.6	29.0	71547
2024-09-13-21:59:02	241.938	33887868.000000000	16054880952.000000000	0.229694417	0.000243218	22.6	29.0	71529
2024-09-13-22:00:13	246.689	46321666.000000000	29942380274.000000000	0.313441247	0.000339069	22.6	29.0	71661
2024-09-13-22:01:24	250.706	58484877.000000000	47806856895.000000000	0.395412207	0.000525665	22.6	29.0	71548
2024-09-13-22:02:36	254.185	58989305.000000000	48608568451.000000000	0.400237424	0.000370932	22.6	29.0	71587
2024-09-13-22:03:47	257.255	61876765.000000000	53546510025.000000000	0.419968878	0.000355721	22.6	29.0	71503
2024-09-13-22:04:58	260.000	64944660.000000000	58990385278.000000000	0.442797529	0.000415544	22.6	29.0	71500
2024-09-13-22:06:10	262.484	67584598.000000000	63889129534.000000000	0.462578145	0.000333917	22.6	29.0	71494
2024-09-13-22:07:21	264.751	82849923.000000000	95922482138.999999900	0.570521601	0.001009765	22.6	29.0	71559
2024-09-13-22:08:33	266.837	83873453.000000000	98349787948.999999900	0.573742275	0.000866570	22.6	29.0	71528
2024-09-13-22:09:44	268.768	90062051.000000000	113238811869.000000000	0.612691368	0.000320396	22.6	29.0	71629
2024-09-13-22:10:55	270.565	95791434.000000000	128197650020.000000000	0.650940087	0.000537360	22.6	29.0	71577
2024-09-13-22:12:07	272.247	100436862.000000000	141023816374.000000000	0.680824339	0.000899612	22.6	29.0	71531
2024-09-13-22:13:18	273.827	104054467.000000000	151361441453.000000000	0.704906477	0.000299869	22.6	29.0	71533
2024-09-13-22:14:29	275.316	107935481.000000000	162535699755.000000000	0.728457991	0.000352677	22.6	29.0	71677
2024-09-13-22:15:41	276.725	110746246.000000000	171417268090.000000000	0.748534683	0.000332786	22.6	29.0	71549
2024-09-13-22:16:52	278.062	113883703.000000000	181125653511.000000000	0.767434500	0.000381107	22.6	29.0	71605
2024-09-13-22:18:03	279.333	116611791.000000000	190066635599.000000000	0.786208266	0.000432229	22.6	29.0	71545
2024-09-13-22:19:15	280.545	119563434.000000000	199167149664.000000000	0.804220523	0.000482714	22.6	29.0	71776
2024-09-13-22:20:26	281.704	121500072.000000000	206465454620.000000000	0.822077340	0.000589368	22.6	29.0	71500
2024-09-13-22:21:37	282.813	123765744.000000000	214138451926.000000000	0.836823427	0.000505601	22.6	29.0	71533
2024-09-13-22:22:49	283.876	125739116.000000000	220827032654.000000000	0.849909071	0.000590243	22.6	29.0	71596
2024-09-13-22:24:00	284.898	127793812.000000000	228332621860.000000000	0.863174392	0.000798476	22.6	29.0	71524
2024-09-13-22:25:12	285.882	129478740.000000000	234321352014.000000000	0.876041900	0.000841174	22.6	29.0	71546
2024-09-13-22:26:23	286.829	131479366.000000000	241220612882.000000000	0.884198151	0.000613054	22.6	29.0	71664
2024-09-13-22:27:34	287.744	133169622.000000000	247794529488.000000000	0.898468084	0.000523042	22.6	29.0	71568
2024-09-13-22:28:46	288.627	134684805.000000000	253560970021.000000000	0.909138435	0.000345021	22.6	29.0	71541
2024-09-13-22:29:57	289.482	136001660.000000000	258514599044.000000000	0.916333466	0.000710463	22.6	29.0	71549
2024-09-13-22:31:08	290.309	137371388.000000000	263696373372.000000000	0.926583593	0.000457824	22.5	29.0	71563
2024-09-13-22:32:20	291.111	138149675.000000000	266868111593.000000000	0.934871722	0.000944317	22.5	29.0	71516
2024-09-13-22:33:31	291.889	139676698.000000000	272880562166.000000000	0.942976782	0.000473455	22.5	29.0	71495
2024-09-13-22:34:42	292.644	140726003.000000000	276926165517.000000000	0.953134928	0.001451397	22.5	29.0	71513
2024-09-13-22:35:54	293.378	141914502.000000000	281434539904.000000000	0.961461973	0.001711937	22.5	29.0	71561
2024-09-13-22:37:05	294.092	143050448.000000000	285898051080.000000000	0.969259827	0.000366761	22.6	29.0	71576
2024-09-13-22:38:16	294.787	143752249.000000000	289616553611.000000000	0.977101923	0.000509365	22.6	29.0	71352
2024-09-13-22:39:28	295.464	144868804.000000000	293269904282.000000000	0.982391118	0.000758919	22.6	29.0	71562
2024-09-13-22:40:39	296.124	145669249.000000000	296706305961.000000000	0.988167110	0.000416965	22.6	29.0	71517
2024-09-13-22:41:51	296.767	146724268.000000000	300893449134.000000000	0.993749234	0.000550846	22.5	30.0	71547
2024-09-13-22:43:02	297.395	147535290.000000000	304144124014.000000000	0.998501496	0.000575466	22.5	30.0	71567
2024-09-13-22:44:14	298.008	148048367.000000000	306695938491.000000000	1.001640731	0.000529097	22.5	30.0	71466
2024-09-13-22:45:25	298.607	149278359.000000000	310899560887.000000000	1.009229204	0.000663100	22.5	30.0	71676
2024-09-13-22:46:36	299.193	150139288.000000000	314618914396.000000000	1.014530156	0.000991346	22.4	30.0	71648
2024-09-13-22:47:48	299.765	150367433.000000000	316119997075.000000000	1.012725756	0.001488316	22.4	30.0	71526
2024-09-13-22:48:59	300.326	150180592.000000000	315377631700.000000000	1.013516004	0.001289737	22.4	30.0	71515
2024-09-13-22:50:10	0.000	66774.000000000	67386.000000000	0.000002756	0.000000228	22.4	30.0	71497
