4/18/2024	16:30:20 	0.000	0.0000000	0.0000000	0.0000013	0.0000002	18.7	38.0	100
4/18/2024	16:31:32 	200.000	0.0000010	0.0000000	0.0012212	0.0000125	18.7	38.0	100
4/18/2024	16:32:44 	215.051	0.0000050	0.0000000	0.0081863	0.0000233	18.7	38.0	100
4/18/2024	16:33:56 	223.856	0.0000200	0.0000000	0.0328166	0.0000659	18.9	38.0	100
4/18/2024	16:35:08 	230.103	0.0000408	0.0000021	0.0679852	0.0002211	18.9	38.0	99
4/18/2024	16:36:20 	234.949	0.0000674	0.0000004	0.1116743	0.0002099	18.9	38.0	100
4/18/2024	16:37:31 	238.908	0.0000880	0.0000000	0.1437735	0.0001966	18.9	38.0	97
4/18/2024	16:38:43 	242.255	0.0001070	0.0000000	0.1760551	0.0004371	18.9	38.0	100
4/18/2024	16:39:55 	245.154	0.0001260	0.0000000	0.2077081	0.0003275	19.0	38.0	100
4/18/2024	16:41:07 	247.712	0.0001441	0.0000003	0.2397456	0.0006014	19.0	38.0	97
4/18/2024	16:42:19 	250.000	0.0001629	0.0000002	0.2722682	0.0005242	19.0	38.0	100
4/18/2024	16:43:31 	252.070	0.0001821	0.0000003	0.3041792	0.0006211	19.0	38.0	99
4/18/2024	16:44:43 	253.959	0.0002021	0.0000003	0.3350276	0.0006514	18.8	38.0	100
4/18/2024	16:45:55 	255.697	0.0002233	0.0000004	0.3707136	0.0010585	18.8	38.0	97
4/18/2024	16:47:07 	257.306	0.0002440	0.0000001	0.4054690	0.0008196	18.8	38.0	99
4/18/2024	16:48:19 	258.805	0.0002640	0.0000007	0.4438723	0.0024438	18.8	38.0	99
4/18/2024	16:49:31 	260.206	0.0002858	0.0000003	0.4751917	0.0010530	18.8	38.0	99
4/18/2024	16:50:42 	261.522	0.0002885	0.0000005	0.4841720	0.0004635	18.6	39.0	97
4/18/2024	16:51:54 	262.764	0.0002766	0.0000295	0.4546759	0.0535427	18.6	39.0	100
4/18/2024	16:53:06 	263.938	0.0002655	0.0000004	0.4372730	0.0009695	18.6	39.0	100
4/18/2024	16:54:18 	265.051	0.0002800	0.0000000	0.4632670	0.0003402	18.6	39.0	98
4/18/2024	16:55:30 	266.111	0.0002893	0.0000004	0.4813035	0.0004090	18.6	39.0	97
4/18/2024	16:56:42 	267.121	0.0003020	0.0000000	0.5011587	0.0009268	18.4	39.0	100
4/18/2024	16:57:54 	268.086	0.0003180	0.0000000	0.5261029	0.0002500	18.4	39.0	100
4/18/2024	16:59:06 	269.011	0.0003380	0.0000000	0.5582953	0.0005899	18.4	39.0	97
4/18/2024	17:00:17 	269.897	0.0003620	0.0000002	0.5994072	0.0004168	18.4	39.0	100
4/18/2024	17:01:29 	270.749	0.0003860	0.0000000	0.6394300	0.0005936	18.4	39.0	100
4/18/2024	17:02:41 	271.568	0.0004040	0.0000000	0.6680533	0.0006156	18.5	39.0	99
4/18/2024	17:03:53 	272.358	0.0004160	0.0000000	0.6890523	0.0006485	18.5	39.0	99
4/18/2024	17:05:05 	273.120	0.0004230	0.0000000	0.7015521	0.0005616	18.5	39.0	100
4/18/2024	17:06:17 	273.856	0.0004262	0.0000004	0.7062993	0.0003711	18.5	39.0	100
4/18/2024	17:07:29 	274.568	0.0004290	0.0000000	0.7102422	0.0003935	18.5	39.0	98
4/18/2024	17:08:41 	275.257	0.0004321	0.0000003	0.7135624	0.0009559	18.7	38.0	98
4/18/2024	17:09:53 	275.926	0.0003610	0.0000000	0.6085160	0.0003541	18.7	38.0	100
4/18/2024	17:11:04 	276.574	0.0003627	0.0000004	0.6108491	0.0003875	18.7	38.0	99
4/18/2024	17:12:16 	277.203	0.0003637	0.0000004	0.6112993	0.0003930	18.7	38.0	97
4/18/2024	17:13:28 	277.815	0.0003680	0.0000000	0.6163715	0.0002868	18.7	38.0	100
4/18/2024	17:14:40 	278.410	0.0003738	0.0000004	0.6229106	0.0006326	18.8	38.0	100
4/18/2024	17:15:52 	278.989	0.0003827	0.0000010	0.6356058	0.0002961	18.8	38.0	98
4/18/2024	17:17:04 	279.553	0.0003939	0.0000001	0.6536950	0.0002631	18.8	38.0	100
4/18/2024	17:18:16 	280.103	0.0004044	0.0000005	0.6714045	0.0005825	18.8	38.0	100
4/18/2024	17:19:28 	280.639	0.0004146	0.0000004	0.6881779	0.0006966	18.8	38.0	100
4/18/2024	17:20:39 	281.162	0.0004240	0.0000002	0.7019936	0.0003533	18.9	38.0	97
4/18/2024	17:21:51 	281.673	0.0004297	0.0000004	0.7119792	0.0005976	18.9	38.0	100
4/18/2024	17:23:03 	282.173	0.0004360	0.0000000	0.7217381	0.0006801	18.9	38.0	100
4/18/2024	17:24:15 	282.661	0.0004416	0.0000004	0.7337292	0.0006752	18.9	38.0	99
4/18/2024	17:25:27 	283.138	0.0004454	0.0000004	0.7404935	0.0006162	18.9	38.0	96
4/18/2024	17:26:39 	283.605	0.0004480	0.0000008	0.7411954	0.0014473	19.0	38.0	100
4/18/2024	17:27:51 	284.062	0.0004560	0.0000001	0.7535740	0.0012726	19.0	38.0	100
4/18/2024	17:29:03 	284.510	0.0004608	0.0000004	0.7551920	0.0008747	19.0	38.0	100
4/18/2024	17:30:14 	284.949	0.0004654	0.0000004	0.7672527	0.0024196	19.0	38.0	100
4/18/2024	17:31:26 	285.379	0.0004697	0.0000011	0.7727704	0.0034366	19.0	38.0	100
4/18/2024	17:32:38 	285.800	0.0004711	0.0000010	0.7798194	0.0037966	19.0	38.0	99
4/18/2024	17:33:50 	286.214	0.0004751	0.0000008	0.7899528	0.0030612	19.0	38.0	97
4/18/2024	17:35:02 	286.620	0.0004815	0.0000006	0.7984693	0.0039233	19.0	38.0	100
4/18/2024	17:36:14 	287.018	0.0004846	0.0000004	0.8021171	0.0019377	19.0	38.0	99
4/18/2024	17:37:26 	287.409	0.0004889	0.0000006	0.8075493	0.0030291	19.0	38.0	98
4/18/2024	17:38:38 	287.794	0.0004961	0.0000009	0.8196258	0.0017950	18.9	38.0	100
4/18/2024	17:39:50 	288.171	0.0004972	0.0000006	0.8236687	0.0018587	18.9	38.0	100
4/18/2024	17:41:01 	288.543	0.0005057	0.0000004	0.8320323	0.0029397	18.9	38.0	98
4/18/2024	17:42:14 	288.908	0.0005010	0.0000002	0.8296327	0.0014091	18.9	38.0	96
4/18/2024	17:43:25 	289.266	0.0005032	0.0000007	0.8278287	0.0010026	18.7	39.0	100
4/18/2024	17:44:37 	289.620	0.0005049	0.0000004	0.8228338	0.0007758	18.7	39.0	100
4/18/2024	17:45:49 	289.967	0.0005073	0.0000006	0.8294043	0.0015269	18.7	39.0	100
4/18/2024	17:47:01 	290.309	0.0005112	0.0000004	0.8371299	0.0005673	18.7	39.0	97
4/18/2024	17:48:13 	290.646	0.0005143	0.0000004	0.8409297	0.0015057	18.7	39.0	100
4/18/2024	17:49:25 	290.977	0.0005160	0.0000002	0.8459712	0.0004978	18.5	39.0	99
4/18/2024	17:50:37 	291.304	0.0005178	0.0000004	0.8486838	0.0005413	18.5	39.0	100
4/18/2024	17:51:49 	291.625	0.0005201	0.0000003	0.8509896	0.0008466	18.5	39.0	100
4/18/2024	17:53:01 	291.942	0.0005209	0.0000001	0.8527600	0.0003235	18.5	39.0	100
4/18/2024	17:54:12 	292.255	0.0005233	0.0000004	0.8578738	0.0008225	18.5	39.0	100
4/18/2024	17:55:24 	292.563	0.0005250	0.0000001	0.8635798	0.0013058	18.7	39.0	97
4/18/2024	17:56:36 	292.867	0.0005254	0.0000005	0.8637401	0.0012224	18.7	39.0	100
4/18/2024	17:57:48 	293.166	0.0005269	0.0000001	0.8694281	0.0005193	18.7	39.0	100
