2024-09-03-17:40:11	0.000	1.000000000	1.000000000	0.000002677	0.000000231	23.0	36.0	71504
2024-09-03-17:40:34	2.160	3591208.000000000	180380434.000000000	0.010356143	0.000026501	23.0	36.0	71503
2024-09-03-17:40:58	3.180	8734463.000000000	1067140053.000000000	0.024733395	0.000086227	23.0	36.0	71492
2024-09-03-17:41:21	4.220	13997489.000000000	2737039695.000000000	0.039695741	0.000088398	23.0	36.0	71585
2024-09-03-17:41:45	5.240	19182654.000000000	5144644260.000000000	0.054068928	0.000097287	23.0	36.0	71526
2024-09-03-17:42:08	6.250	24354675.000000000	8290626101.000000000	0.068462706	0.000086728	23.0	36.0	71545
2024-09-03-17:42:31	7.300	29462135.000000000	12132042537.000000000	0.083338127	0.000231445	23.0	36.0	71548
2024-09-03-17:42:55	8.320	34602539.000000000	16732209031.000000000	0.098307382	0.000167345	23.0	36.0	71559
2024-09-03-17:43:18	9.390	39956084.000000000	22312054626.000000000	0.113835521	0.000141701	22.9	36.0	71553
2024-09-03-17:43:42	10.390	45006769.000000000	28360524825.000000000	0.128166818	0.000148114	22.9	36.0	71424
2024-09-03-17:44:05	11.410	49678592.000000000	34517615572.000000000	0.142219482	0.000369274	22.9	36.0	71499
2024-09-03-17:44:28	12.440	55040783.000000000	42264940325.000000000	0.156148930	0.000224659	22.9	36.0	71679
2024-09-03-17:44:52	13.410	60346324.000000000	51096648448.000000000	0.171487813	0.000212597	22.9	36.0	71271
2024-09-03-17:45:15	14.460	66011730.000000000	60877295932.000000000	0.185591655	0.000436919	22.9	36.0	71582
2024-09-03-17:45:38	15.450	71309349.000000000	71097911691.000000000	0.200039864	0.000769727	22.9	36.0	71524
2024-09-03-17:46:02	16.480	77213914.000000000	83232451360.000000000	0.216664197	0.000414621	22.9	36.0	71633
2024-09-03-17:46:25	17.530	82144957.000000000	94395930892.999999900	0.232889372	0.000585581	22.9	36.0	71485
2024-09-03-17:46:48	18.580	86639173.000000000	104906789127.000000000	0.246201025	0.000773352	22.9	36.0	71553
2024-09-03-17:47:12	19.630	91119028.000000000	116003398430.000000000	0.258545364	0.000961025	22.9	36.0	71573
2024-09-03-17:47:35	20.590	96524100.000000000	130179783056.000000000	0.270366497	0.001318543	22.9	36.0	71570
2024-09-03-17:47:59	21.580	101716898.000000000	144637981260.000000000	0.282985169	0.001458184	22.9	36.0	71533
2024-09-03-17:48:22	22.600	107967126.000000000	162686015436.000000000	0.298192452	0.001904686	22.9	36.0	71659
2024-09-03-17:48:45	23.580	115263771.000000000	185506552069.000000000	0.319395214	0.000922387	22.9	36.0	71622
2024-09-03-17:49:09	24.610	121267955.000000000	205187608795.000000000	0.338004667	0.001075158	22.9	36.0	71675
2024-09-03-17:49:32	25.750	124769878.000000000	217232212966.000000000	0.346130574	0.003486126	22.9	36.0	71666
2024-09-03-17:49:56	26.750	128868796.000000000	232263298488.000000000	0.359439455	0.002811080	22.9	36.0	71502
2024-09-03-17:50:19	27.750	134550778.000000000	253180802256.000000000	0.378013406	0.001237784	22.9	36.0	71507
2024-09-03-17:50:42	28.780	139744403.000000000	272814965143.000000000	0.395338931	0.000860856	22.9	36.0	71584
2024-09-03-17:51:06	29.810	145443701.000000000	295350291591.000000000	0.411819286	0.000368101	22.9	36.0	71625
2024-09-03-17:51:29	30.800	151097498.000000000	319313175564.000000000	0.426428431	0.000309586	22.9	36.0	71502
2024-09-03-17:51:52	31.870	158064118.000000000	348402763184.000000000	0.443138427	0.001312540	22.9	36.0	71717
2024-09-03-17:52:16	32.840	162075610.000000000	368631991406.000000000	0.456447424	0.001923381	22.9	36.0	71261
2024-09-03-17:52:39	33.940	167394113.000000000	391250814753.000000000	0.471649784	0.000934728	22.9	36.0	71620
2024-09-03-17:53:02	34.930	172746350.000000000	417044077068.000000000	0.483072004	0.002872447	22.9	36.0	71556
2024-09-03-17:53:26	36.000	178011997.000000000	442925220585.000000000	0.497327451	0.001689831	22.9	36.0	71544
2024-09-03-17:53:49	36.990	183693278.000000000	471777181848.000000000	0.510118496	0.001731024	22.9	36.0	71525
2024-09-03-17:54:12	38.040	189560106.000000000	501376037710.000000000	0.529281752	0.001430393	22.9	36.0	71670
2024-09-03-17:54:36	38.990	194748471.000000000	530476195923.000000000	0.540789030	0.005288269	22.9	36.0	71499
2024-09-03-17:54:59	40.080	200039081.000000000	559939198945.000000000	0.556348766	0.005639247	22.9	36.0	71469
2024-09-03-17:55:23	41.110	204530312.000000000	584886899834.000000000	0.569589813	0.000751659	22.9	36.0	71523
2024-09-03-17:55:46	42.160	209598528.000000000	613382612126.000000000	0.580039777	0.000685500	22.9	36.0	71622
2024-09-03-17:56:09	43.200	214781032.000000000	643734850515.999999000	0.595933974	0.001747258	22.9	36.0	71664
2024-09-03-17:56:33	44.250	220420889.000000000	679055720462.999999000	0.611574502	0.000880980	22.9	36.0	71549
2024-09-03-17:56:56	45.230	227103243.000000000	720644937004.999999000	0.626889011	0.000968478	22.9	36.0	71573
2024-09-03-17:57:20	46.290	232299345.000000000	752413236200.999999000	0.640607533	0.000536927	22.9	36.0	71720
2024-09-03-17:57:43	47.310	237755078.000000000	788125613057.999999000	0.654371645	0.000761524	22.9	36.0	71724
2024-09-03-17:58:07	48.360	242514402.000000000	821356834713.999999000	0.662400600	0.000737533	22.9	36.0	71605
2024-09-03-17:58:30	49.420	247793615.000000000	856669802566.999999000	0.676138617	0.000194161	22.9	36.0	71675
2024-09-03-17:58:53	50.440	252327182.000000000	890513187587.999999000	0.691161755	0.000306990	22.9	36.0	71497
