2024-09-27-08:41:40	15	241312301.000000000	814093255204.999999000	0.268255675	0.002915730	21.10	38.00	71531.000000000
2024-09-27-08:41:56	15	241054376.000000000	812052022915.999999000	0.267466909	0.003323031	21.10	38.00	71560.000000000
2024-09-27-08:42:12	15	241354365.000000000	814051648412.999999000	0.268859839	0.002303749	21.10	38.00	71559.000000000
2024-09-27-08:42:29	15	242271852.000000000	820662027999.999999000	0.269618631	0.002290217	21.10	38.00	71524.000000000
2024-09-27-08:42:45	15	241743829.000000000	816764455648.999999000	0.269206706	0.002586282	21.10	38.00	71552.000000000
2024-09-27-08:43:01	15	241950894.000000000	816357678685.999999000	0.266915971	0.003375889	21.10	38.00	71711.000000000
2024-09-27-08:43:18	15	240803098.000000000	810742787439.999999000	0.269226190	0.002861437	21.10	38.00	71525.000000000
2024-09-27-08:43:34	15	241673916.000000000	818365703457.999999000	0.268930338	0.002413471	21.20	38.00	71372.000000000
2024-09-27-08:43:50	15	240318626.000000000	807992631439.999999000	0.268823280	0.002011365	21.20	38.00	71479.000000000
2024-09-27-08:44:07	15	241761055.000000000	815648743904.999999000	0.269393111	0.002747126	21.20	38.00	71660.000000000
2024-09-27-08:44:23	15	241085341.000000000	811864028646.999999000	0.269166896	0.002047675	21.20	38.00	71593.000000000
2024-09-27-08:44:40	15	240582402.000000000	809133258997.999999000	0.268874990	0.002475593	21.20	38.00	71535.000000000
2024-09-27-08:44:56	15	241150627.000000000	812888216950.999999000	0.269697394	0.002015429	21.10	37.00	71542.000000000
2024-09-27-08:45:12	15	240000766.000000000	804779689871.999999000	0.268029376	0.001790859	21.10	37.00	71574.000000000
2024-09-27-08:45:29	15	239666087.000000000	801684522520.999999000	0.268036557	0.002563149	21.10	37.00	71652.000000000
2024-09-27-08:45:45	15	241969947.000000000	816696439296.999999000	0.268270804	0.002722752	21.10	37.00	71692.000000000
2024-09-27-08:46:02	15	241459038.000000000	815345613233.999999000	0.269182795	0.002684259	21.10	38.00	71508.000000000
2024-09-27-08:46:18	15	241804060.000000000	817612673977.999999000	0.270388942	0.002498754	21.10	38.00	71513.000000000
2024-09-27-08:46:34	15	241828061.000000000	815969368102.999999000	0.271447675	0.001744541	21.10	38.00	71672.000000000
2024-09-27-08:46:51	15	241621065.000000000	815541540994.999999000	0.268154999	0.002431674	21.10	38.00	71586.000000000
2024-09-27-08:47:07	15	240297907.000000000	807068193334.999999000	0.268074676	0.002301231	21.10	38.00	71549.000000000
2024-09-27-08:47:23	15	241433053.000000000	812600239178.999999000	0.268705856	0.002571181	21.20	38.00	71735.000000000
2024-09-27-08:47:40	15	240618351.000000000	810074886808.999999000	0.269886585	0.002210972	21.20	38.00	71476.000000000
2024-09-27-08:47:56	15	241021251.000000000	812515343670.999999000	0.269008853	0.001920305	21.20	38.00	71499.000000000
2024-09-27-08:48:12	15	241560776.000000000	815124223763.999999000	0.269994073	0.001781721	21.20	38.00	71588.000000000
2024-09-27-08:48:29	15	240428549.000000000	808050558210.999999000	0.269222143	0.002766677	21.20	38.00	71542.000000000
2024-09-27-08:48:45	15	241696334.000000000	815971756163.999999000	0.269125781	0.002891019	21.10	37.00	71593.000000000
2024-09-27-08:49:01	15	240476439.000000000	808822102680.999999000	0.270759735	0.001987129	21.10	37.00	71500.000000000
2024-09-27-08:49:18	15	240019040.000000000	806105928577.999999000	0.268834161	0.001915669	21.10	37.00	71467.000000000
2024-09-27-08:49:34	15	240081811.000000000	804799566096.999999000	0.266345903	0.002313841	21.10	37.00	71621.000000000
2024-09-27-08:49:51	15	239630360.000000000	802885421295.999999000	0.268340491	0.002126413	21.10	37.00	71523.000000000
2024-09-27-08:50:07	15	239432881.000000000	800917352992.999999000	0.268808900	0.001883399	21.10	37.00	71580.000000000
2024-09-27-08:50:23	15	240724104.000000000	809178755703.999999000	0.268294225	0.002713997	21.10	37.00	71615.000000000
2024-09-27-08:50:40	15	239624689.000000000	803145018312.999999000	0.268868002	0.001931624	21.10	37.00	71495.000000000
2024-09-27-08:50:56	15	240466595.000000000	808448230796.999999000	0.269536542	0.001748379	21.10	37.00	71526.000000000
2024-09-27-08:51:12	15	240993770.000000000	811532578203.999999000	0.269801292	0.001932165	21.10	37.00	71567.000000000
2024-09-27-08:51:29	15	239649476.000000000	802435238957.999999000	0.266595984	0.002895532	21.10	38.00	71573.000000000
2024-09-27-08:51:45	15	240141153.000000000	805213779366.999999000	0.267425647	0.001138993	21.10	38.00	71619.000000000
2024-09-27-08:52:01	15	240052038.000000000	804200008449.999999000	0.268259991	0.001286682	21.10	38.00	71656.000000000
2024-09-27-08:52:18	15	239197053.000000000	799682896502.999999000	0.267763103	0.000963034	21.10	38.00	71549.000000000
2024-09-27-08:52:34	15	239101674.000000000	801722275607.999999000	0.266950448	0.001931370	21.10	38.00	71312.000000000
2024-09-27-08:52:51	15	239421324.000000000	801215638987.999999000	0.264882785	0.004427301	21.10	37.00	71549.000000000
2024-09-27-08:53:07	15	239569418.000000000	802777377063.999999000	0.267069595	0.002302866	21.10	37.00	71496.000000000
2024-09-27-08:53:23	15	240375722.000000000	807435580795.999999000	0.267168822	0.003262884	21.10	37.00	71564.000000000
2024-09-27-08:53:40	15	239193517.000000000	802450653638.999999000	0.267294983	0.003216164	21.10	37.00	71300.000000000
2024-09-27-08:53:56	15	240052678.000000000	806126761013.999999000	0.267661958	0.001653196	21.10	37.00	71486.000000000
2024-09-27-08:54:13	15	239016716.000000000	798716605149.999999000	0.266568636	0.002373589	21.10	37.00	71530.000000000
