12/15/202	6:36:50 A	0.000	0.0000000	0.0000000	-0.000000	0.0000002	20.8	29.0	100
12/15/202	6:37:12 A	1.421	0.0000000	0.0000000	0.0000134	0.0000002	20.7	29.0	100
12/15/202	6:37:34 A	1.428	0.0000000	0.0000000	0.0001215	0.0000002	20.7	29.0	100
12/15/202	6:37:56 A	1.491	0.0000010	0.0000000	0.0011284	0.0000002	20.7	29.0	100
12/15/202	6:38:18 A	1.501	0.0000010	0.0000000	0.0013136	0.0000004	20.7	29.0	100
12/15/202	6:38:39 A	1.521	0.0000010	0.0000000	0.0015864	0.0000005	20.7	29.0	100
12/15/202	6:39:01 A	1.551	0.0000020	0.0000000	0.0021288	0.0000339	20.7	29.0	100
12/15/202	6:39:23 A	1.692	0.0000030	0.0000000	0.0039779	0.0000961	20.7	29.0	97
12/15/202	6:39:45 A	1.797	0.0000049	0.0000001	0.0057217	0.0001374	20.7	29.0	99
12/15/202	6:40:07 A	1.910	0.0000060	0.0000000	0.0077186	0.0001482	20.7	29.0	97
12/15/202	6:40:29 A	2.029	0.0000080	0.0000000	0.0096630	0.0000936	20.7	29.0	97
12/15/202	6:40:51 A	2.153	0.0000094	0.0000005	0.0116023	0.0001392	20.7	29.0	98
12/15/202	6:41:13 A	2.267	0.0000110	0.0000000	0.0134723	0.0001355	20.7	29.0	97
12/15/202	6:41:35 A	2.383	0.0000129	0.0000002	0.0154302	0.0001155	20.7	29.0	100
12/15/202	6:41:57 A	2.501	0.0000140	0.0000002	0.0173036	0.0001738	20.7	29.0	100
12/15/202	6:42:19 A	2.609	0.0000160	0.0000000	0.0191862	0.0001584	20.7	29.0	99
12/15/202	6:42:41 A	2.728	0.0000172	0.0000004	0.0210101	0.0002083	20.7	29.0	100
12/15/202	6:43:03 A	2.844	0.0000190	0.0000001	0.0229993	0.0001999	20.7	29.0	100
12/15/202	6:43:25 A	2.973	0.0000207	0.0000004	0.0249121	0.0001861	20.7	29.0	100
12/15/202	6:43:46 A	3.083	0.0000222	0.0000004	0.0268549	0.0001622	20.7	29.0	100
12/15/202	6:44:08 A	3.197	0.0000239	0.0000001	0.0286547	0.0002007	20.7	29.0	100
12/15/202	6:44:30 A	3.310	0.0000251	0.0000003	0.0305011	0.0002282	20.7	29.0	96
12/15/202	6:44:52 A	3.434	0.0000270	0.0000000	0.0324308	0.0001702	20.7	29.0	97
12/15/202	6:45:14 A	3.547	0.0000286	0.0000004	0.0343529	0.0001540	20.7	29.0	97
12/15/202	6:45:36 A	3.667	0.0000300	0.0000000	0.0362780	0.0002041	20.7	29.0	99
12/15/202	6:45:58 A	3.785	0.0000319	0.0000002	0.0383262	0.0001754	20.7	29.0	100
12/15/202	6:46:20 A	3.905	0.0000333	0.0000004	0.0402414	0.0002809	20.7	29.0	100
12/15/202	6:46:42 A	4.028	0.0000350	0.0000000	0.0423385	0.0001681	20.7	29.0	100
12/15/202	6:47:03 A	4.170	0.0000368	0.0000004	0.0442965	0.0000901	20.7	29.0	99
12/15/202	6:47:25 A	4.285	0.0000380	0.0000000	0.0461441	0.0000840	20.7	29.0	100
12/15/202	6:47:47 A	4.405	0.0000397	0.0000004	0.0479136	0.0002119	20.7	29.0	100
12/15/202	6:48:09 A	4.517	0.0000414	0.0000005	0.0499115	0.0001714	20.7	29.0	98
12/15/202	6:48:31 A	4.635	0.0000430	0.0000000	0.0517202	0.0000823	20.7	29.0	100
12/15/202	6:48:53 A	4.748	0.0000440	0.0000002	0.0536012	0.0000790	20.7	29.0	100
12/15/202	6:49:15 A	4.863	0.0000460	0.0000000	0.0553764	0.0001732	20.7	29.0	99
12/15/202	6:49:37 A	4.978	0.0000471	0.0000003	0.0572567	0.0001555	20.7	29.0	96
12/15/202	6:49:58 A	5.099	0.0000490	0.0000000	0.0591742	0.0001495	20.7	29.0	99
12/15/202	6:50:20 A	5.222	0.0000502	0.0000004	0.0608489	0.0001200	20.7	29.0	100
12/15/202	6:50:42 A	5.332	0.0000519	0.0000002	0.0626561	0.0000827	20.7	29.0	100
12/15/202	6:51:04 A	5.444	0.0000530	0.0000002	0.0644421	0.0001494	20.7	29.0	100
12/15/202	6:51:26 A	5.553	0.0000550	0.0000000	0.0660606	0.0001979	20.7	29.0	100
12/15/202	6:51:48 A	5.668	0.0000560	0.0000000	0.0677603	0.0001602	20.7	29.0	99
12/15/202	6:52:10 A	5.777	0.0000578	0.0000003	0.0694414	0.0002462	20.7	29.0	99
12/15/202	6:52:32 A	5.888	0.0000590	0.0000000	0.0713721	0.0000826	20.7	29.0	100
12/15/202	6:52:53 A	6.011	0.0000608	0.0000003	0.0732220	0.0001882	20.7	29.0	100
12/15/202	6:53:15 A	6.127	0.0000620	0.0000000	0.0750229	0.0001872	20.7	29.0	100
12/15/202	6:53:37 A	6.227	0.0000639	0.0000002	0.0768724	0.0001609	20.7	29.0	97
12/15/202	6:53:59 A	6.351	0.0000650	0.0000000	0.0787072	0.0001031	20.7	29.0	97
12/15/202	6:54:21 A	6.462	0.0000670	0.0000000	0.0804481	0.0002021	20.6	29.0	100
12/15/202	6:54:43 A	6.604	0.0000680	0.0000000	0.0822730	0.0001880	20.6	29.0	100
12/15/202	6:55:05 A	6.719	0.0000700	0.0000000	0.0841295	0.0001989	20.6	29.0	99
12/15/202	6:55:27 A	6.836	0.0000716	0.0000004	0.0861268	0.0001106	20.6	29.0	100
12/15/202	6:55:49 A	6.946	0.0000730	0.0000000	0.0878040	0.0001386	20.6	29.0	100
12/15/202	6:56:10 A	7.059	0.0000747	0.0000004	0.0896783	0.0001171	20.6	29.0	99
12/15/202	6:56:32 A	7.178	0.0000760	0.0000000	0.0915858	0.0002333	20.6	29.0	98
12/15/202	6:56:54 A	7.298	0.0000777	0.0000004	0.0935403	0.0002009	20.6	29.0	100
12/15/202	6:57:16 A	7.411	0.0000790	0.0000001	0.0954588	0.0001949	20.6	29.0	98
12/15/202	6:57:38 A	7.522	0.0000810	0.0000000	0.0974334	0.0001362	20.6	29.0	99
12/15/202	6:58:00 A	7.643	0.0000824	0.0000005	0.0992924	0.0002218	20.7	29.0	100
12/15/202	6:58:22 A	7.751	0.0000839	0.0000001	0.1010411	0.0002282	20.7	29.0	97
12/15/202	6:58:44 A	7.878	0.0000853	0.0000004	0.1028778	0.0002593	20.7	29.0	100
12/15/202	6:59:05 A	7.995	0.0000868	0.0000003	0.1045894	0.0003045	20.7	29.0	100
12/15/202	6:59:27 A	8.111	0.0000880	0.0000001	0.1064897	0.0001466	20.7	29.0	100
12/15/202	6:59:49 A	8.223	0.0000900	0.0000000	0.1083321	0.0000805	20.6	29.0	99
12/15/202	7:00:11 A	8.349	0.0000913	0.0000004	0.1103189	0.0001203	20.6	29.0	100
12/15/202	7:00:33 A	8.464	0.0000930	0.0000000	0.1123584	0.0002047	20.6	29.0	99
12/15/202	7:00:55 A	8.593	0.0000945	0.0000004	0.1140369	0.0002050	20.6	29.0	100
12/15/202	7:01:17 A	8.700	0.0000962	0.0000004	0.1158014	0.0003555	20.6	29.0	100
12/15/202	7:01:39 A	8.818	0.0000976	0.0000004	0.1176992	0.0002392	20.6	29.0	97
12/15/202	7:02:01 A	8.943	0.0000992	0.0000004	0.1197595	0.0003548	20.6	29.0	97
12/15/202	7:02:22 A	9.087	0.0001010	0.0000002	0.1218153	0.0002541	20.6	29.0	100
12/15/202	7:02:44 A	9.192	0.0001021	0.0000003	0.1236811	0.0001607	20.6	29.0	99
12/15/202	7:03:06 A	9.295	0.0001040	0.0000000	0.1255044	0.0001250	20.6	29.0	100
12/15/202	7:03:28 A	9.412	0.0001058	0.0000003	0.1274261	0.0001668	20.6	29.0	100
12/15/202	7:03:50 A	9.538	0.0001070	0.0000003	0.1293430	0.0002515	20.6	29.0	100
12/15/202	7:04:12 A	9.647	0.0001089	0.0000002	0.1313476	0.0002165	20.6	29.0	100
12/15/202	7:04:34 A	9.770	0.0001100	0.0000002	0.1332397	0.0002123	20.6	29.0	100
12/15/202	7:04:56 A	9.896	0.0001118	0.0000003	0.1349575	0.0001529	20.6	29.0	98
12/15/202	7:05:17 A	9.998	0.0001133	0.0000004	0.1371965	0.0003681	20.6	29.0	98
12/15/202	7:05:39 A	10.115	0.0001150	0.0000000	0.1389644	0.0004368	20.6	29.0	96
12/15/202	7:06:01 A	10.234	0.0001168	0.0000004	0.1409818	0.0002477	20.6	29.0	97
12/15/202	7:06:23 A	10.361	0.0001182	0.0000004	0.1429257	0.0003255	20.6	29.0	97
12/15/202	7:06:45 A	10.459	0.0001199	0.0000003	0.1448414	0.0003585	20.6	29.0	100
12/15/202	7:07:07 A	10.608	0.0001214	0.0000004	0.1468757	0.0004562	20.6	29.0	99
12/15/202	7:07:29 A	10.693	0.0001234	0.0000004	0.1489128	0.0003828	20.6	29.0	100
12/15/202	7:07:51 A	10.820	0.0001242	0.0000004	0.1504251	0.0003116	20.6	29.0	100
12/15/202	7:08:12 A	10.944	0.0001262	0.0000004	0.1528992	0.0006977	20.6	29.0	100
12/15/202	7:08:34 A	11.054	0.0001275	0.0000004	0.1543638	0.0002963	20.6	29.0	100
